actor_id,film_id,last_update
140,373,15-02-2006
140,498,15-02-2006
140,509,15-02-2006
140,576,15-02-2006
140,587,15-02-2006
140,599,15-02-2006
140,608,15-02-2006
140,647,15-02-2006
140,665,15-02-2006
140,670,15-02-2006
140,693,15-02-2006
140,702,15-02-2006
140,729,15-02-2006
140,730,15-02-2006
140,731,15-02-2006
140,736,15-02-2006
140,742,15-02-2006
140,778,15-02-2006
140,820,15-02-2006
140,830,15-02-2006
140,835,15-02-2006
140,857,15-02-2006
140,923,15-02-2006
140,934,15-02-2006
140,999,15-02-2006
141,43,15-02-2006
141,67,15-02-2006
141,188,15-02-2006
141,191,15-02-2006
141,207,15-02-2006
141,223,15-02-2006
141,341,15-02-2006
141,358,15-02-2006
141,380,15-02-2006
141,395,15-02-2006
141,467,15-02-2006
141,491,15-02-2006
141,589,15-02-2006
141,607,15-02-2006
141,673,15-02-2006
141,740,15-02-2006
141,752,15-02-2006
141,768,15-02-2006
141,772,15-02-2006
141,787,15-02-2006
141,821,15-02-2006
141,829,15-02-2006
141,840,15-02-2006
141,849,15-02-2006
141,862,15-02-2006
141,863,15-02-2006
141,909,15-02-2006
141,992,15-02-2006
142,10,15-02-2006
142,18,15-02-2006
142,107,15-02-2006
142,139,15-02-2006
142,186,15-02-2006
142,199,15-02-2006
142,248,15-02-2006
142,328,15-02-2006
142,350,15-02-2006
142,371,15-02-2006
142,470,15-02-2006
142,481,15-02-2006
142,494,15-02-2006
142,501,15-02-2006
142,504,15-02-2006
142,540,15-02-2006
142,554,15-02-2006
142,575,15-02-2006
142,608,15-02-2006
142,710,15-02-2006
142,712,15-02-2006
142,735,15-02-2006
142,759,15-02-2006
142,794,15-02-2006
142,842,15-02-2006
142,859,15-02-2006
142,863,15-02-2006
142,875,15-02-2006
142,906,15-02-2006
142,914,15-02-2006
142,999,15-02-2006
143,47,15-02-2006
143,79,15-02-2006
143,141,15-02-2006
143,175,15-02-2006
143,232,15-02-2006
143,239,15-02-2006
143,316,15-02-2006
143,339,15-02-2006
143,361,15-02-2006
143,386,15-02-2006
143,404,15-02-2006
143,457,15-02-2006
143,485,15-02-2006
143,497,15-02-2006
143,560,15-02-2006
143,576,15-02-2006
143,603,15-02-2006
143,613,15-02-2006
143,659,15-02-2006
143,660,15-02-2006
143,680,15-02-2006
143,687,15-02-2006
143,690,15-02-2006
143,706,15-02-2006
143,792,15-02-2006
143,821,15-02-2006
143,830,15-02-2006
143,872,15-02-2006
143,878,15-02-2006
143,906,15-02-2006
143,958,15-02-2006
144,18,15-02-2006
144,67,15-02-2006
144,79,15-02-2006
144,90,15-02-2006
144,99,15-02-2006
144,105,15-02-2006
144,123,15-02-2006
144,125,15-02-2006
144,127,15-02-2006
144,130,15-02-2006
144,135,15-02-2006
144,164,15-02-2006
144,184,15-02-2006
144,216,15-02-2006
144,228,15-02-2006
144,260,15-02-2006
144,272,15-02-2006
144,291,15-02-2006
144,293,15-02-2006
144,312,15-02-2006
144,393,15-02-2006
144,396,15-02-2006
144,473,15-02-2006
144,504,15-02-2006
144,540,15-02-2006
144,599,15-02-2006
144,668,15-02-2006
144,702,15-02-2006
144,753,15-02-2006
144,762,15-02-2006
144,776,15-02-2006
144,785,15-02-2006
144,845,15-02-2006
144,894,15-02-2006
144,953,15-02-2006
145,39,15-02-2006
145,109,15-02-2006
145,120,15-02-2006
145,154,15-02-2006
145,155,15-02-2006
145,243,15-02-2006
145,293,15-02-2006
145,402,15-02-2006
145,409,15-02-2006
145,457,15-02-2006
145,475,15-02-2006
145,487,15-02-2006
145,494,15-02-2006
145,527,15-02-2006
145,592,15-02-2006
145,625,15-02-2006
145,629,15-02-2006
145,641,15-02-2006
145,661,15-02-2006
145,664,15-02-2006
145,692,15-02-2006
145,713,15-02-2006
145,726,15-02-2006
145,748,15-02-2006
145,822,15-02-2006
145,893,15-02-2006
145,923,15-02-2006
145,953,15-02-2006
146,12,15-02-2006
146,16,15-02-2006
146,33,15-02-2006
146,117,15-02-2006
146,177,15-02-2006
146,191,15-02-2006
146,197,15-02-2006
146,207,15-02-2006
146,218,15-02-2006
146,278,15-02-2006
146,296,15-02-2006
146,314,15-02-2006
146,320,15-02-2006
146,372,15-02-2006
146,384,15-02-2006
146,402,15-02-2006
146,410,15-02-2006
146,427,15-02-2006
146,429,15-02-2006
146,512,15-02-2006
146,514,15-02-2006
146,571,15-02-2006
146,591,15-02-2006
146,720,15-02-2006
146,731,15-02-2006
146,734,15-02-2006
146,871,15-02-2006
146,909,15-02-2006
146,922,15-02-2006
146,945,15-02-2006
146,955,15-02-2006
146,966,15-02-2006
146,969,15-02-2006
147,4,15-02-2006
147,85,15-02-2006
147,131,15-02-2006
147,139,15-02-2006
147,145,15-02-2006
147,178,15-02-2006
147,251,15-02-2006
147,254,15-02-2006
147,295,15-02-2006
147,298,15-02-2006
147,305,15-02-2006
147,310,15-02-2006
147,318,15-02-2006
147,333,15-02-2006
147,341,15-02-2006
147,351,15-02-2006
147,394,15-02-2006
147,402,15-02-2006
147,405,15-02-2006
147,410,15-02-2006
147,431,15-02-2006
147,443,15-02-2006
147,508,15-02-2006
147,554,15-02-2006
147,563,15-02-2006
147,649,15-02-2006
147,688,15-02-2006
147,708,15-02-2006
147,864,15-02-2006
147,957,15-02-2006
147,987,15-02-2006
148,27,15-02-2006
148,57,15-02-2006
148,133,15-02-2006
148,149,15-02-2006
148,226,15-02-2006
148,342,15-02-2006
148,368,15-02-2006
148,422,15-02-2006
148,468,15-02-2006
148,633,15-02-2006
148,718,15-02-2006
148,768,15-02-2006
148,772,15-02-2006
148,792,15-02-2006
149,53,15-02-2006
149,72,15-02-2006
149,95,15-02-2006
149,118,15-02-2006
149,139,15-02-2006
149,146,15-02-2006
149,153,15-02-2006
149,159,15-02-2006
149,169,15-02-2006
149,178,15-02-2006
149,188,15-02-2006
149,193,15-02-2006
149,339,15-02-2006
149,354,15-02-2006
149,362,15-02-2006
149,365,15-02-2006
149,458,15-02-2006
149,631,15-02-2006
149,670,15-02-2006
149,685,15-02-2006
149,761,15-02-2006
149,782,15-02-2006
149,810,15-02-2006
149,811,15-02-2006
149,899,15-02-2006
149,905,15-02-2006
149,913,15-02-2006
149,921,15-02-2006
149,947,15-02-2006
149,949,15-02-2006
149,992,15-02-2006
150,23,15-02-2006
150,63,15-02-2006
150,75,15-02-2006
150,94,15-02-2006
150,105,15-02-2006
150,168,15-02-2006
150,190,15-02-2006
150,206,15-02-2006
150,233,15-02-2006
150,270,15-02-2006
150,285,15-02-2006
150,306,15-02-2006
150,386,15-02-2006
150,433,15-02-2006
150,446,15-02-2006
150,447,15-02-2006
150,468,15-02-2006
150,508,15-02-2006
150,542,15-02-2006
150,551,15-02-2006
150,629,15-02-2006
150,647,15-02-2006
150,672,15-02-2006
150,697,15-02-2006
150,728,15-02-2006
150,777,15-02-2006
150,854,15-02-2006
150,873,15-02-2006
150,880,15-02-2006
150,887,15-02-2006
150,889,15-02-2006
150,892,15-02-2006
150,953,15-02-2006
150,962,15-02-2006
151,131,15-02-2006
151,144,15-02-2006
151,167,15-02-2006
151,170,15-02-2006
151,217,15-02-2006
151,232,15-02-2006
151,342,15-02-2006
151,367,15-02-2006
151,370,15-02-2006
151,382,15-02-2006
151,451,15-02-2006
151,463,15-02-2006
151,482,15-02-2006
151,501,15-02-2006
151,527,15-02-2006
151,539,15-02-2006
151,570,15-02-2006
151,574,15-02-2006
151,634,15-02-2006
151,658,15-02-2006
151,665,15-02-2006
151,703,15-02-2006
151,880,15-02-2006
151,892,15-02-2006
151,895,15-02-2006
151,989,15-02-2006
152,59,15-02-2006
152,153,15-02-2006
152,217,15-02-2006
152,248,15-02-2006
152,318,15-02-2006
152,332,15-02-2006
152,475,15-02-2006
152,476,15-02-2006
152,578,15-02-2006
152,607,15-02-2006
152,611,15-02-2006
152,615,15-02-2006
152,674,15-02-2006
152,680,15-02-2006
152,729,15-02-2006
152,768,15-02-2006
152,821,15-02-2006
152,846,15-02-2006
152,891,15-02-2006
152,898,15-02-2006
152,927,15-02-2006
152,964,15-02-2006
152,968,15-02-2006
153,47,15-02-2006
153,64,15-02-2006
153,136,15-02-2006
153,180,15-02-2006
153,203,15-02-2006
153,231,15-02-2006
153,444,15-02-2006
153,476,15-02-2006
153,480,15-02-2006
153,486,15-02-2006
153,536,15-02-2006
153,627,15-02-2006
153,732,15-02-2006
153,756,15-02-2006
153,766,15-02-2006
153,817,15-02-2006
153,847,15-02-2006
153,919,15-02-2006
153,938,15-02-2006
153,988,15-02-2006
154,27,15-02-2006
154,111,15-02-2006
154,141,15-02-2006
154,158,15-02-2006
154,169,15-02-2006
154,170,15-02-2006
154,193,15-02-2006
154,208,15-02-2006
154,274,15-02-2006
154,276,15-02-2006
154,282,15-02-2006
154,299,15-02-2006
154,314,15-02-2006
154,396,15-02-2006
154,399,15-02-2006
154,421,15-02-2006
154,440,15-02-2006
154,467,15-02-2006
154,474,15-02-2006
154,489,15-02-2006
154,588,15-02-2006
154,602,15-02-2006
154,680,15-02-2006
154,698,15-02-2006
154,802,15-02-2006
154,842,15-02-2006
154,954,15-02-2006
154,988,15-02-2006
155,20,15-02-2006
155,67,15-02-2006
155,128,15-02-2006
155,153,15-02-2006
155,220,15-02-2006
155,249,15-02-2006
155,303,15-02-2006
155,312,15-02-2006
155,359,15-02-2006
155,361,15-02-2006
155,383,15-02-2006
155,387,15-02-2006
155,407,15-02-2006
155,427,15-02-2006
155,459,15-02-2006
155,513,15-02-2006
155,584,15-02-2006
155,590,15-02-2006
155,630,15-02-2006
155,688,15-02-2006
155,757,15-02-2006
155,768,15-02-2006
155,785,15-02-2006
155,849,15-02-2006
155,885,15-02-2006
155,890,15-02-2006
155,941,15-02-2006
155,966,15-02-2006
155,987,15-02-2006
155,997,15-02-2006
155,1000,15-02-2006
156,53,15-02-2006
156,155,15-02-2006
156,198,15-02-2006
156,244,15-02-2006
156,262,15-02-2006
156,263,15-02-2006
156,285,15-02-2006
156,297,15-02-2006
156,301,15-02-2006
156,349,15-02-2006
156,379,15-02-2006
156,448,15-02-2006
156,462,15-02-2006
156,467,15-02-2006
156,504,15-02-2006
156,518,15-02-2006
156,593,15-02-2006
156,646,15-02-2006
156,705,15-02-2006
156,754,15-02-2006
156,775,15-02-2006
156,844,15-02-2006
157,10,15-02-2006
157,24,15-02-2006
157,34,15-02-2006
157,122,15-02-2006
157,159,15-02-2006
157,183,15-02-2006
157,210,15-02-2006
157,217,15-02-2006
157,291,15-02-2006
157,303,15-02-2006
157,321,15-02-2006
157,326,15-02-2006
157,353,15-02-2006
157,400,15-02-2006
157,406,15-02-2006
157,431,15-02-2006
157,496,15-02-2006
157,535,15-02-2006
157,573,15-02-2006
157,574,15-02-2006
157,604,15-02-2006
157,616,15-02-2006
157,642,15-02-2006
157,661,15-02-2006
157,696,15-02-2006
157,713,15-02-2006
157,802,15-02-2006
157,835,15-02-2006
157,874,15-02-2006
157,913,15-02-2006
157,967,15-02-2006
157,973,15-02-2006
158,32,15-02-2006
158,47,15-02-2006
158,64,15-02-2006
158,66,15-02-2006
158,102,15-02-2006
158,121,15-02-2006
158,177,15-02-2006
158,178,15-02-2006
158,188,15-02-2006
158,215,15-02-2006
158,241,15-02-2006
158,293,15-02-2006
158,437,15-02-2006
158,473,15-02-2006
158,483,15-02-2006
158,532,15-02-2006
158,555,15-02-2006
158,581,15-02-2006
158,601,15-02-2006
158,616,15-02-2006
158,626,15-02-2006
158,637,15-02-2006
158,799,15-02-2006
158,812,15-02-2006
158,824,15-02-2006
158,830,15-02-2006
158,840,15-02-2006
158,869,15-02-2006
158,879,15-02-2006
158,880,15-02-2006
158,894,15-02-2006
158,896,15-02-2006
158,967,15-02-2006
158,968,15-02-2006
158,990,15-02-2006
159,20,15-02-2006
159,82,15-02-2006
159,127,15-02-2006
159,187,15-02-2006
159,206,15-02-2006
159,208,15-02-2006
159,223,15-02-2006
159,248,15-02-2006
159,342,15-02-2006
159,343,15-02-2006
159,344,15-02-2006
159,364,15-02-2006
159,418,15-02-2006
159,549,15-02-2006
159,561,15-02-2006
159,600,15-02-2006
159,674,15-02-2006
159,680,15-02-2006
159,784,15-02-2006
159,789,15-02-2006
159,800,15-02-2006
159,802,15-02-2006
159,818,15-02-2006
159,876,15-02-2006
159,907,15-02-2006
159,978,15-02-2006
160,2,15-02-2006
160,17,15-02-2006
160,43,15-02-2006
160,242,15-02-2006
160,267,15-02-2006
160,275,15-02-2006
160,368,15-02-2006
160,455,15-02-2006
160,469,15-02-2006
160,484,15-02-2006
160,579,15-02-2006
160,660,15-02-2006
160,755,15-02-2006
160,767,15-02-2006
160,769,15-02-2006
160,794,15-02-2006
160,826,15-02-2006
160,883,15-02-2006
160,950,15-02-2006
160,954,15-02-2006
161,43,15-02-2006
161,58,15-02-2006
161,89,15-02-2006
161,90,15-02-2006
161,120,15-02-2006
161,188,15-02-2006
161,247,15-02-2006
161,269,15-02-2006
161,281,15-02-2006
161,340,15-02-2006
161,353,15-02-2006
161,401,15-02-2006
161,414,15-02-2006
161,425,15-02-2006
161,469,15-02-2006
161,526,15-02-2006
161,588,15-02-2006
161,644,15-02-2006
161,653,15-02-2006
161,655,15-02-2006
161,669,15-02-2006
161,684,15-02-2006
161,714,15-02-2006
161,749,15-02-2006
161,807,15-02-2006
161,825,15-02-2006
161,850,15-02-2006
161,880,15-02-2006
161,920,15-02-2006
161,921,15-02-2006
161,924,15-02-2006
161,927,15-02-2006
162,1,15-02-2006
162,4,15-02-2006
162,7,15-02-2006
162,18,15-02-2006
162,28,15-02-2006
162,32,15-02-2006
162,33,15-02-2006
162,41,15-02-2006
162,85,15-02-2006
162,121,15-02-2006
162,164,15-02-2006
162,274,15-02-2006
162,279,15-02-2006
162,409,15-02-2006
162,410,15-02-2006
162,415,15-02-2006
162,500,15-02-2006
162,574,15-02-2006
162,612,15-02-2006
162,636,15-02-2006
162,659,15-02-2006
162,786,15-02-2006
162,844,15-02-2006
162,909,15-02-2006
162,968,15-02-2006
163,30,15-02-2006
163,45,15-02-2006
163,166,15-02-2006
163,180,15-02-2006
163,239,15-02-2006
163,283,15-02-2006
163,303,15-02-2006
163,304,15-02-2006
163,307,15-02-2006
163,394,15-02-2006
163,409,15-02-2006
163,434,15-02-2006
163,444,15-02-2006
163,522,15-02-2006
163,719,15-02-2006
163,785,15-02-2006
163,833,15-02-2006
163,881,15-02-2006
163,891,15-02-2006
163,947,15-02-2006
163,996,15-02-2006
164,15,15-02-2006
164,23,15-02-2006
164,148,15-02-2006
164,169,15-02-2006
164,252,15-02-2006
164,324,15-02-2006
164,347,15-02-2006
164,367,15-02-2006
164,431,15-02-2006
164,448,15-02-2006
164,469,15-02-2006
164,545,15-02-2006
164,610,15-02-2006
164,613,15-02-2006
164,673,15-02-2006
164,681,15-02-2006
164,698,15-02-2006
164,801,15-02-2006
164,820,15-02-2006
164,832,15-02-2006
164,834,15-02-2006
164,851,15-02-2006
164,884,15-02-2006
164,908,15-02-2006
164,957,15-02-2006
164,984,15-02-2006
165,72,15-02-2006
165,95,15-02-2006
165,146,15-02-2006
165,204,15-02-2006
165,253,15-02-2006
165,286,15-02-2006
165,360,15-02-2006
165,375,15-02-2006
165,395,15-02-2006
165,421,15-02-2006
165,437,15-02-2006
165,473,15-02-2006
165,607,15-02-2006
165,644,15-02-2006
165,659,15-02-2006
165,693,15-02-2006
165,737,15-02-2006
165,779,15-02-2006
165,798,15-02-2006
165,807,15-02-2006
165,809,15-02-2006
165,832,15-02-2006
165,833,15-02-2006
165,947,15-02-2006
165,948,15-02-2006
165,962,15-02-2006
166,25,15-02-2006
166,38,15-02-2006
166,55,15-02-2006
166,61,15-02-2006
166,68,15-02-2006
166,86,15-02-2006
166,146,15-02-2006
166,255,15-02-2006
166,297,15-02-2006
166,306,15-02-2006
166,326,15-02-2006
166,361,15-02-2006
166,366,15-02-2006
166,426,15-02-2006
166,580,15-02-2006
166,622,15-02-2006
166,674,15-02-2006
166,714,15-02-2006
166,788,15-02-2006
166,867,15-02-2006
166,944,15-02-2006
166,1000,15-02-2006
167,17,15-02-2006
167,25,15-02-2006
167,63,15-02-2006
167,72,15-02-2006
167,107,15-02-2006
167,120,15-02-2006
167,191,15-02-2006
167,294,15-02-2006
167,319,15-02-2006
167,339,15-02-2006
167,341,15-02-2006
167,496,15-02-2006
167,554,15-02-2006
167,626,15-02-2006
167,628,15-02-2006
167,672,15-02-2006
167,692,15-02-2006
167,717,15-02-2006
167,734,15-02-2006
167,794,15-02-2006
167,800,15-02-2006
167,802,15-02-2006
167,856,15-02-2006
167,864,15-02-2006
167,882,15-02-2006
167,923,15-02-2006
168,32,15-02-2006
168,56,15-02-2006
168,92,15-02-2006
168,115,15-02-2006
168,188,15-02-2006
168,196,15-02-2006
168,208,15-02-2006
168,237,15-02-2006
168,241,15-02-2006
168,255,15-02-2006
168,305,15-02-2006
168,336,15-02-2006
168,387,15-02-2006
168,433,15-02-2006
168,438,15-02-2006
168,519,15-02-2006
168,602,15-02-2006
168,619,15-02-2006
168,626,15-02-2006
168,652,15-02-2006
168,678,15-02-2006
168,685,15-02-2006
168,804,15-02-2006
168,807,15-02-2006
168,826,15-02-2006
168,841,15-02-2006
168,886,15-02-2006
168,889,15-02-2006
168,892,15-02-2006
168,927,15-02-2006
168,959,15-02-2006
169,6,15-02-2006
169,78,15-02-2006
169,93,15-02-2006
169,246,15-02-2006
169,248,15-02-2006
169,289,15-02-2006
169,301,15-02-2006
169,326,15-02-2006
169,349,15-02-2006
169,372,15-02-2006
169,398,15-02-2006
169,434,15-02-2006
169,505,15-02-2006
169,564,15-02-2006
169,571,15-02-2006
169,634,15-02-2006
169,642,15-02-2006
169,673,15-02-2006
169,694,15-02-2006
169,727,15-02-2006
169,778,15-02-2006
169,815,15-02-2006
169,847,15-02-2006
169,849,15-02-2006
169,894,15-02-2006
169,897,15-02-2006
169,954,15-02-2006
169,992,15-02-2006
169,998,15-02-2006
170,7,15-02-2006
170,15,15-02-2006
170,27,15-02-2006
170,33,15-02-2006
170,102,15-02-2006
170,139,15-02-2006
170,180,15-02-2006
170,184,15-02-2006
170,212,15-02-2006
170,299,15-02-2006
170,322,15-02-2006
170,358,15-02-2006
170,416,15-02-2006
170,508,15-02-2006
170,537,15-02-2006
170,705,15-02-2006
170,758,15-02-2006
170,764,15-02-2006
170,868,15-02-2006
170,877,15-02-2006
170,886,15-02-2006
170,925,15-02-2006
170,993,15-02-2006
170,996,15-02-2006
171,49,15-02-2006
171,146,15-02-2006
171,166,15-02-2006
171,181,15-02-2006
171,219,15-02-2006
171,273,15-02-2006
171,296,15-02-2006
171,318,15-02-2006
171,342,15-02-2006
171,397,15-02-2006
171,447,15-02-2006
171,450,15-02-2006
171,466,15-02-2006
171,549,15-02-2006
171,560,15-02-2006
171,566,15-02-2006
171,608,15-02-2006
171,625,15-02-2006
171,645,15-02-2006
171,701,15-02-2006
171,761,15-02-2006
171,779,15-02-2006
171,849,15-02-2006
171,872,15-02-2006
171,892,15-02-2006
171,898,15-02-2006
171,903,15-02-2006
171,953,15-02-2006
172,57,15-02-2006
172,100,15-02-2006
172,148,15-02-2006
172,215,15-02-2006
172,302,15-02-2006
172,345,15-02-2006
172,368,15-02-2006
172,385,15-02-2006
172,423,15-02-2006
172,487,15-02-2006
172,493,15-02-2006
172,529,15-02-2006
172,538,15-02-2006
172,567,15-02-2006
172,609,15-02-2006
172,639,15-02-2006
172,649,15-02-2006
172,661,15-02-2006
172,667,15-02-2006
172,710,15-02-2006
172,744,15-02-2006
172,758,15-02-2006
172,771,15-02-2006
172,833,15-02-2006
172,959,15-02-2006
173,49,15-02-2006
173,55,15-02-2006
173,74,15-02-2006
173,80,15-02-2006
173,106,15-02-2006
173,154,15-02-2006
173,162,15-02-2006
173,188,15-02-2006
173,235,15-02-2006
173,313,15-02-2006
173,379,15-02-2006
173,405,15-02-2006
173,491,15-02-2006
173,496,15-02-2006
173,529,15-02-2006
173,550,15-02-2006
173,564,15-02-2006
173,571,15-02-2006
173,592,15-02-2006
173,688,15-02-2006
173,753,15-02-2006
173,757,15-02-2006
173,852,15-02-2006
173,857,15-02-2006
173,921,15-02-2006
173,928,15-02-2006
173,933,15-02-2006
174,11,15-02-2006
174,61,15-02-2006
174,168,15-02-2006
174,298,15-02-2006
174,352,15-02-2006
174,442,15-02-2006
174,451,15-02-2006
174,496,15-02-2006
174,610,15-02-2006
174,618,15-02-2006
174,622,15-02-2006
174,659,15-02-2006
174,677,15-02-2006
174,705,15-02-2006
174,722,15-02-2006
174,780,15-02-2006
174,797,15-02-2006
174,809,15-02-2006
174,827,15-02-2006
174,830,15-02-2006
174,852,15-02-2006
174,853,15-02-2006
174,879,15-02-2006
174,982,15-02-2006
175,9,15-02-2006
175,29,15-02-2006
175,67,15-02-2006
175,129,15-02-2006
175,155,15-02-2006
175,190,15-02-2006
175,191,15-02-2006
175,362,15-02-2006
175,405,15-02-2006
175,424,15-02-2006
175,439,15-02-2006
175,442,15-02-2006
175,483,15-02-2006
175,591,15-02-2006
175,596,15-02-2006
175,616,15-02-2006
175,719,15-02-2006
175,729,15-02-2006
175,772,15-02-2006
175,778,15-02-2006
175,828,15-02-2006
175,842,15-02-2006
175,890,15-02-2006
175,908,15-02-2006
175,977,15-02-2006
175,978,15-02-2006
175,998,15-02-2006
176,13,15-02-2006
176,73,15-02-2006
176,89,15-02-2006
176,150,15-02-2006
176,162,15-02-2006
176,238,15-02-2006
176,252,15-02-2006
176,303,15-02-2006
176,320,15-02-2006
176,401,15-02-2006
176,417,15-02-2006
176,441,15-02-2006
176,458,15-02-2006
176,461,15-02-2006
176,517,15-02-2006
176,521,15-02-2006
176,543,15-02-2006
176,573,15-02-2006
176,699,15-02-2006
176,726,15-02-2006
176,740,15-02-2006
176,746,15-02-2006
176,758,15-02-2006
176,802,15-02-2006
176,827,15-02-2006
176,839,15-02-2006
176,859,15-02-2006
176,872,15-02-2006
176,946,15-02-2006
177,12,15-02-2006
177,39,15-02-2006
177,52,15-02-2006
177,55,15-02-2006
177,86,15-02-2006
177,175,15-02-2006
177,188,15-02-2006
177,235,15-02-2006
177,237,15-02-2006
177,289,15-02-2006
177,363,15-02-2006
177,401,15-02-2006
177,433,15-02-2006
177,458,15-02-2006
177,522,15-02-2006
177,543,15-02-2006
177,563,15-02-2006
177,649,15-02-2006
177,683,15-02-2006
177,684,15-02-2006
177,726,15-02-2006
177,751,15-02-2006
177,763,15-02-2006
177,764,15-02-2006
177,827,15-02-2006
177,910,15-02-2006
177,956,15-02-2006
178,30,15-02-2006
178,34,15-02-2006
178,109,15-02-2006
178,146,15-02-2006
178,160,15-02-2006
178,164,15-02-2006
178,194,15-02-2006
178,197,15-02-2006
178,273,15-02-2006
178,311,15-02-2006
178,397,15-02-2006
178,483,15-02-2006
178,517,15-02-2006
178,537,15-02-2006
178,587,15-02-2006
178,708,15-02-2006
178,733,15-02-2006
178,744,15-02-2006
178,762,15-02-2006
178,930,15-02-2006
178,974,15-02-2006
178,983,15-02-2006
178,1000,15-02-2006
179,24,15-02-2006
179,27,15-02-2006
179,65,15-02-2006
179,85,15-02-2006
179,109,15-02-2006
179,131,15-02-2006
179,159,15-02-2006
179,193,15-02-2006
179,250,15-02-2006
179,291,15-02-2006
179,353,15-02-2006
179,415,15-02-2006
179,463,15-02-2006
179,468,15-02-2006
179,489,15-02-2006
179,566,15-02-2006
179,588,15-02-2006
179,650,15-02-2006
179,698,15-02-2006
179,732,15-02-2006
179,737,15-02-2006
179,769,15-02-2006
179,811,15-02-2006
179,817,15-02-2006
179,852,15-02-2006
179,924,15-02-2006
179,931,15-02-2006
179,960,15-02-2006
179,976,15-02-2006
180,12,15-02-2006
180,33,15-02-2006
180,144,15-02-2006
180,195,15-02-2006
180,258,15-02-2006
180,441,15-02-2006
180,506,15-02-2006
180,561,15-02-2006
180,609,15-02-2006
180,622,15-02-2006
180,628,15-02-2006
180,657,15-02-2006
180,724,15-02-2006
180,729,15-02-2006
180,732,15-02-2006
180,777,15-02-2006
180,809,15-02-2006
180,811,15-02-2006
180,820,15-02-2006
180,824,15-02-2006
180,847,15-02-2006
180,869,15-02-2006
180,874,15-02-2006
180,955,15-02-2006
180,963,15-02-2006
181,5,15-02-2006
181,40,15-02-2006
181,74,15-02-2006
181,78,15-02-2006
181,83,15-02-2006
181,152,15-02-2006
181,195,15-02-2006
181,233,15-02-2006
181,286,15-02-2006
181,301,15-02-2006
181,311,15-02-2006
181,381,15-02-2006
181,387,15-02-2006
181,403,15-02-2006
181,409,15-02-2006
181,420,15-02-2006
181,437,15-02-2006
181,456,15-02-2006
181,507,15-02-2006
181,522,15-02-2006
181,539,15-02-2006
181,542,15-02-2006
181,546,15-02-2006
181,579,15-02-2006
181,596,15-02-2006
181,604,15-02-2006
181,609,15-02-2006
181,625,15-02-2006
181,744,15-02-2006
181,816,15-02-2006
181,836,15-02-2006
181,868,15-02-2006
181,870,15-02-2006
181,874,15-02-2006
181,892,15-02-2006
181,907,15-02-2006
181,911,15-02-2006
181,921,15-02-2006
181,991,15-02-2006
182,33,15-02-2006
182,160,15-02-2006
182,301,15-02-2006
182,324,15-02-2006
182,346,15-02-2006
182,362,15-02-2006
182,391,15-02-2006
182,413,15-02-2006
182,421,15-02-2006
182,437,15-02-2006
182,590,15-02-2006
182,639,15-02-2006
182,668,15-02-2006
182,677,15-02-2006
182,679,15-02-2006
182,695,15-02-2006
182,714,15-02-2006
182,720,15-02-2006
182,819,15-02-2006
182,828,15-02-2006
182,845,15-02-2006
182,864,15-02-2006
182,940,15-02-2006
182,990,15-02-2006
183,32,15-02-2006
183,40,15-02-2006
183,71,15-02-2006
183,113,15-02-2006
183,313,15-02-2006
183,388,15-02-2006
183,389,15-02-2006
183,390,15-02-2006
183,495,15-02-2006
183,520,15-02-2006
183,576,15-02-2006
183,636,15-02-2006
183,715,15-02-2006
183,850,15-02-2006
183,862,15-02-2006
183,914,15-02-2006
183,941,15-02-2006
183,949,15-02-2006
183,983,15-02-2006
184,35,15-02-2006
184,87,15-02-2006
184,146,15-02-2006
184,169,15-02-2006
184,221,15-02-2006
184,336,15-02-2006
184,371,15-02-2006
184,452,15-02-2006
184,486,15-02-2006
184,492,15-02-2006
184,500,15-02-2006
184,574,15-02-2006
184,580,15-02-2006
184,597,15-02-2006
184,615,15-02-2006
184,640,15-02-2006
184,642,15-02-2006
184,650,15-02-2006
184,661,15-02-2006
184,684,15-02-2006
184,745,15-02-2006
184,772,15-02-2006
184,787,15-02-2006
184,867,15-02-2006
184,959,15-02-2006
184,966,15-02-2006
184,967,15-02-2006
184,969,15-02-2006
184,985,15-02-2006
185,7,15-02-2006
185,95,15-02-2006
185,138,15-02-2006
185,265,15-02-2006
185,286,15-02-2006
185,360,15-02-2006
185,411,15-02-2006
185,427,15-02-2006
185,437,15-02-2006
185,448,15-02-2006
185,494,15-02-2006
185,510,15-02-2006
185,518,15-02-2006
185,554,15-02-2006
185,560,15-02-2006
185,571,15-02-2006
185,584,15-02-2006
185,631,15-02-2006
185,665,15-02-2006
185,694,15-02-2006
185,730,15-02-2006
185,761,15-02-2006
185,818,15-02-2006
185,845,15-02-2006
185,880,15-02-2006
185,882,15-02-2006
185,919,15-02-2006
185,920,15-02-2006
185,965,15-02-2006
185,973,15-02-2006
186,95,15-02-2006
186,187,15-02-2006
186,208,15-02-2006
186,228,15-02-2006
186,237,15-02-2006
186,422,15-02-2006
186,482,15-02-2006
186,508,15-02-2006
186,552,15-02-2006
186,579,15-02-2006
186,637,15-02-2006
186,648,15-02-2006
186,654,15-02-2006
186,729,15-02-2006
186,983,15-02-2006
186,994,15-02-2006
187,17,15-02-2006
187,25,15-02-2006
187,29,15-02-2006
187,51,15-02-2006
