inventory_id,film_id,store_id,last_update
3065,673,2,15-02-2006
3066,674,1,15-02-2006
3067,674,1,15-02-2006
3068,674,1,15-02-2006
3069,675,1,15-02-2006
3070,675,1,15-02-2006
3071,676,1,15-02-2006
3072,676,1,15-02-2006
3073,676,2,15-02-2006
3074,676,2,15-02-2006
3075,676,2,15-02-2006
3076,676,2,15-02-2006
3077,677,1,15-02-2006
3078,677,1,15-02-2006
3079,677,1,15-02-2006
3080,677,2,15-02-2006
3081,677,2,15-02-2006
3082,677,2,15-02-2006
3083,677,2,15-02-2006
3084,678,1,15-02-2006
3085,678,1,15-02-2006
3086,678,1,15-02-2006
3087,678,1,15-02-2006
3088,679,1,15-02-2006
3089,679,1,15-02-2006
3090,679,2,15-02-2006
3091,679,2,15-02-2006
3092,680,1,15-02-2006
3093,680,1,15-02-2006
3094,680,2,15-02-2006
3095,680,2,15-02-2006
3096,680,2,15-02-2006
3097,680,2,15-02-2006
3098,681,1,15-02-2006
3099,681,1,15-02-2006
3100,681,1,15-02-2006
3101,681,2,15-02-2006
3102,681,2,15-02-2006
3103,681,2,15-02-2006
3104,682,1,15-02-2006
3105,682,1,15-02-2006
3106,682,1,15-02-2006
3107,683,1,15-02-2006
3108,683,1,15-02-2006
3109,683,1,15-02-2006
3110,683,1,15-02-2006
3111,683,2,15-02-2006
3112,683,2,15-02-2006
3113,683,2,15-02-2006
3114,683,2,15-02-2006
3115,684,2,15-02-2006
3116,684,2,15-02-2006
3117,685,2,15-02-2006
3118,685,2,15-02-2006
3119,686,1,15-02-2006
3120,686,1,15-02-2006
3121,686,1,15-02-2006
3122,686,1,15-02-2006
3123,687,1,15-02-2006
3124,687,1,15-02-2006
3125,687,1,15-02-2006
3126,687,2,15-02-2006
3127,687,2,15-02-2006
3128,687,2,15-02-2006
3129,687,2,15-02-2006
3130,688,2,15-02-2006
3131,688,2,15-02-2006
3132,688,2,15-02-2006
3133,688,2,15-02-2006
3134,689,1,15-02-2006
3135,689,1,15-02-2006
3136,689,1,15-02-2006
3137,689,1,15-02-2006
3138,689,2,15-02-2006
3139,689,2,15-02-2006
3140,690,1,15-02-2006
3141,690,1,15-02-2006
3142,690,1,15-02-2006
3143,690,1,15-02-2006
3144,690,2,15-02-2006
3145,690,2,15-02-2006
3146,691,1,15-02-2006
3147,691,1,15-02-2006
3148,691,1,15-02-2006
3149,691,2,15-02-2006
3150,691,2,15-02-2006
3151,692,2,15-02-2006
3152,692,2,15-02-2006
3153,692,2,15-02-2006
3154,693,1,15-02-2006
3155,693,1,15-02-2006
3156,693,2,15-02-2006
3157,693,2,15-02-2006
3158,693,2,15-02-2006
3159,694,1,15-02-2006
3160,694,1,15-02-2006
3161,694,1,15-02-2006
3162,694,1,15-02-2006
3163,694,2,15-02-2006
3164,694,2,15-02-2006
3165,695,1,15-02-2006
3166,695,1,15-02-2006
3167,696,1,15-02-2006
3168,696,1,15-02-2006
3169,696,2,15-02-2006
3170,696,2,15-02-2006
3171,696,2,15-02-2006
3172,697,1,15-02-2006
3173,697,1,15-02-2006
3174,697,1,15-02-2006
3175,697,1,15-02-2006
3176,697,2,15-02-2006
3177,697,2,15-02-2006
3178,697,2,15-02-2006
3179,697,2,15-02-2006
3180,698,1,15-02-2006
3181,698,1,15-02-2006
3182,698,1,15-02-2006
3183,698,1,15-02-2006
3184,698,2,15-02-2006
3185,698,2,15-02-2006
3186,698,2,15-02-2006
3187,699,1,15-02-2006
3188,699,1,15-02-2006
3189,700,2,15-02-2006
3190,700,2,15-02-2006
3191,700,2,15-02-2006
3192,702,1,15-02-2006
3193,702,1,15-02-2006
3194,702,1,15-02-2006
3195,702,1,15-02-2006
3196,702,2,15-02-2006
3197,702,2,15-02-2006
3198,702,2,15-02-2006
3199,702,2,15-02-2006
3200,703,2,15-02-2006
3201,703,2,15-02-2006
3202,704,1,15-02-2006
3203,704,1,15-02-2006
3204,704,2,15-02-2006
3205,704,2,15-02-2006
3206,704,2,15-02-2006
3207,705,1,15-02-2006
3208,705,1,15-02-2006
3209,705,1,15-02-2006
3210,705,1,15-02-2006
3211,706,1,15-02-2006
3212,706,1,15-02-2006
3213,706,2,15-02-2006
3214,706,2,15-02-2006
3215,706,2,15-02-2006
3216,706,2,15-02-2006
3217,707,1,15-02-2006
3218,707,1,15-02-2006
3219,707,2,15-02-2006
3220,707,2,15-02-2006
3221,707,2,15-02-2006
3222,707,2,15-02-2006
3223,708,1,15-02-2006
3224,708,1,15-02-2006
3225,708,2,15-02-2006
3226,708,2,15-02-2006
3227,709,1,15-02-2006
3228,709,1,15-02-2006
3229,709,2,15-02-2006
3230,709,2,15-02-2006
3231,709,2,15-02-2006
3232,709,2,15-02-2006
3233,710,1,15-02-2006
3234,710,1,15-02-2006
3235,710,1,15-02-2006
3236,710,1,15-02-2006
3237,710,2,15-02-2006
3238,710,2,15-02-2006
3239,711,2,15-02-2006
3240,711,2,15-02-2006
3241,711,2,15-02-2006
3242,711,2,15-02-2006
3243,714,2,15-02-2006
3244,714,2,15-02-2006
3245,714,2,15-02-2006
3246,715,1,15-02-2006
3247,715,1,15-02-2006
3248,715,1,15-02-2006
3249,715,1,15-02-2006
3250,715,2,15-02-2006
3251,715,2,15-02-2006
3252,715,2,15-02-2006
3253,716,1,15-02-2006
3254,716,1,15-02-2006
3255,716,2,15-02-2006
3256,716,2,15-02-2006
3257,716,2,15-02-2006
3258,717,1,15-02-2006
3259,717,1,15-02-2006
3260,717,2,15-02-2006
3261,717,2,15-02-2006
3262,718,2,15-02-2006
3263,718,2,15-02-2006
3264,719,1,15-02-2006
3265,719,1,15-02-2006
3266,720,1,15-02-2006
3267,720,1,15-02-2006
3268,720,1,15-02-2006
3269,720,2,15-02-2006
3270,720,2,15-02-2006
3271,720,2,15-02-2006
3272,720,2,15-02-2006
3273,721,1,15-02-2006
3274,721,1,15-02-2006
3275,722,1,15-02-2006
3276,722,1,15-02-2006
3277,722,2,15-02-2006
3278,722,2,15-02-2006
3279,723,1,15-02-2006
3280,723,1,15-02-2006
3281,723,1,15-02-2006
3282,723,1,15-02-2006
3283,723,2,15-02-2006
3284,723,2,15-02-2006
3285,723,2,15-02-2006
3286,724,1,15-02-2006
3287,724,1,15-02-2006
3288,724,2,15-02-2006
3289,724,2,15-02-2006
3290,724,2,15-02-2006
3291,724,2,15-02-2006
3292,725,1,15-02-2006
3293,725,1,15-02-2006
3294,725,1,15-02-2006
3295,725,2,15-02-2006
3296,725,2,15-02-2006
3297,725,2,15-02-2006
3298,726,2,15-02-2006
3299,726,2,15-02-2006
3300,726,2,15-02-2006
3301,727,1,15-02-2006
3302,727,1,15-02-2006
3303,727,2,15-02-2006
3304,727,2,15-02-2006
3305,727,2,15-02-2006
3306,728,1,15-02-2006
3307,728,1,15-02-2006
3308,728,1,15-02-2006
3309,728,2,15-02-2006
3310,728,2,15-02-2006
3311,729,2,15-02-2006
3312,729,2,15-02-2006
3313,729,2,15-02-2006
3314,729,2,15-02-2006
3315,730,1,15-02-2006
3316,730,1,15-02-2006
3317,730,1,15-02-2006
3318,730,1,15-02-2006
3319,730,2,15-02-2006
3320,730,2,15-02-2006
3321,730,2,15-02-2006
3322,730,2,15-02-2006
3323,731,2,15-02-2006
3324,731,2,15-02-2006
3325,731,2,15-02-2006
3326,732,1,15-02-2006
3327,732,1,15-02-2006
3328,732,1,15-02-2006
3329,732,1,15-02-2006
3330,733,1,15-02-2006
3331,733,1,15-02-2006
3332,733,1,15-02-2006
3333,733,1,15-02-2006
3334,733,2,15-02-2006
3335,733,2,15-02-2006
3336,733,2,15-02-2006
3337,734,1,15-02-2006
3338,734,1,15-02-2006
3339,734,2,15-02-2006
3340,734,2,15-02-2006
3341,734,2,15-02-2006
3342,734,2,15-02-2006
3343,735,1,15-02-2006
3344,735,1,15-02-2006
3345,735,1,15-02-2006
3346,735,2,15-02-2006
3347,735,2,15-02-2006
3348,735,2,15-02-2006
3349,735,2,15-02-2006
3350,736,1,15-02-2006
3351,736,1,15-02-2006
3352,736,1,15-02-2006
3353,736,1,15-02-2006
3354,737,1,15-02-2006
3355,737,1,15-02-2006
3356,737,2,15-02-2006
3357,737,2,15-02-2006
3358,737,2,15-02-2006
3359,737,2,15-02-2006
3360,738,1,15-02-2006
3361,738,1,15-02-2006
3362,738,1,15-02-2006
3363,738,1,15-02-2006
3364,738,2,15-02-2006
3365,738,2,15-02-2006
3366,738,2,15-02-2006
3367,738,2,15-02-2006
3368,739,1,15-02-2006
3369,739,1,15-02-2006
3370,739,2,15-02-2006
3371,739,2,15-02-2006
3372,739,2,15-02-2006
3373,740,2,15-02-2006
3374,740,2,15-02-2006
3375,740,2,15-02-2006
3376,741,1,15-02-2006
3377,741,1,15-02-2006
3378,741,1,15-02-2006
3379,741,1,15-02-2006
3380,741,2,15-02-2006
3381,741,2,15-02-2006
3382,743,1,15-02-2006
3383,743,1,15-02-2006
3384,743,2,15-02-2006
3385,743,2,15-02-2006
3386,743,2,15-02-2006
3387,743,2,15-02-2006
3388,744,1,15-02-2006
3389,744,1,15-02-2006
3390,744,2,15-02-2006
3391,744,2,15-02-2006
3392,744,2,15-02-2006
3393,745,1,15-02-2006
3394,745,1,15-02-2006
3395,745,1,15-02-2006
3396,745,1,15-02-2006
3397,745,2,15-02-2006
3398,745,2,15-02-2006
3399,745,2,15-02-2006
3400,745,2,15-02-2006
3401,746,1,15-02-2006
3402,746,1,15-02-2006
3403,746,2,15-02-2006
3404,746,2,15-02-2006
3405,746,2,15-02-2006
3406,747,1,15-02-2006
3407,747,1,15-02-2006
3408,747,2,15-02-2006
3409,747,2,15-02-2006
3410,747,2,15-02-2006
3411,748,1,15-02-2006
3412,748,1,15-02-2006
3413,748,1,15-02-2006
3414,748,1,15-02-2006
3415,748,2,15-02-2006
3416,748,2,15-02-2006
3417,748,2,15-02-2006
3418,748,2,15-02-2006
3419,749,1,15-02-2006
3420,749,1,15-02-2006
3421,749,2,15-02-2006
3422,749,2,15-02-2006
3423,750,1,15-02-2006
3424,750,1,15-02-2006
3425,750,1,15-02-2006
3426,751,2,15-02-2006
3427,751,2,15-02-2006
3428,752,2,15-02-2006
3429,752,2,15-02-2006
3430,752,2,15-02-2006
3431,753,1,15-02-2006
3432,753,1,15-02-2006
3433,753,1,15-02-2006
3434,753,1,15-02-2006
3435,753,2,15-02-2006
3436,753,2,15-02-2006
3437,753,2,15-02-2006
3438,753,2,15-02-2006
3439,754,2,15-02-2006
3440,754,2,15-02-2006
3441,755,1,15-02-2006
3442,755,1,15-02-2006
3443,755,1,15-02-2006
3444,755,1,15-02-2006
3445,755,2,15-02-2006
3446,755,2,15-02-2006
3447,755,2,15-02-2006
3448,756,2,15-02-2006
3449,756,2,15-02-2006
3450,756,2,15-02-2006
3451,757,1,15-02-2006
3452,757,1,15-02-2006
3453,757,1,15-02-2006
3454,757,2,15-02-2006
3455,757,2,15-02-2006
3456,758,2,15-02-2006
3457,758,2,15-02-2006
3458,758,2,15-02-2006
3459,759,1,15-02-2006
3460,759,1,15-02-2006
3461,759,2,15-02-2006
3462,759,2,15-02-2006
3463,759,2,15-02-2006
3464,759,2,15-02-2006
3465,760,1,15-02-2006
3466,760,1,15-02-2006
3467,760,1,15-02-2006
3468,760,2,15-02-2006
3469,760,2,15-02-2006
3470,760,2,15-02-2006
3471,760,2,15-02-2006
3472,761,2,15-02-2006
3473,761,2,15-02-2006
3474,761,2,15-02-2006
3475,762,2,15-02-2006
3476,762,2,15-02-2006
3477,762,2,15-02-2006
3478,762,2,15-02-2006
3479,763,1,15-02-2006
3480,763,1,15-02-2006
3481,763,1,15-02-2006
3482,763,2,15-02-2006
3483,763,2,15-02-2006
3484,764,1,15-02-2006
3485,764,1,15-02-2006
3486,764,1,15-02-2006
3487,764,1,15-02-2006
3488,764,2,15-02-2006
3489,764,2,15-02-2006
3490,764,2,15-02-2006
3491,764,2,15-02-2006
3492,765,1,15-02-2006
3493,765,1,15-02-2006
3494,765,1,15-02-2006
3495,765,1,15-02-2006
3496,766,1,15-02-2006
3497,766,1,15-02-2006
3498,766,1,15-02-2006
3499,767,1,15-02-2006
3500,767,1,15-02-2006
3501,767,1,15-02-2006
3502,767,1,15-02-2006
3503,767,2,15-02-2006
3504,767,2,15-02-2006
3505,767,2,15-02-2006
3506,767,2,15-02-2006
3507,768,1,15-02-2006
3508,768,1,15-02-2006
3509,768,1,15-02-2006
3510,768,2,15-02-2006
3511,768,2,15-02-2006
3512,768,2,15-02-2006
3513,769,2,15-02-2006
3514,769,2,15-02-2006
3515,770,2,15-02-2006
3516,770,2,15-02-2006
3517,770,2,15-02-2006
3518,771,1,15-02-2006
3519,771,1,15-02-2006
3520,771,1,15-02-2006
3521,771,2,15-02-2006
3522,771,2,15-02-2006
3523,771,2,15-02-2006
3524,771,2,15-02-2006
3525,772,1,15-02-2006
3526,772,1,15-02-2006
3527,772,1,15-02-2006
3528,772,1,15-02-2006
3529,772,2,15-02-2006
3530,772,2,15-02-2006
3531,773,1,15-02-2006
3532,773,1,15-02-2006
3533,773,1,15-02-2006
3534,773,1,15-02-2006
3535,773,2,15-02-2006
3536,773,2,15-02-2006
3537,773,2,15-02-2006
3538,773,2,15-02-2006
3539,774,1,15-02-2006
3540,774,1,15-02-2006
3541,774,1,15-02-2006
3542,774,1,15-02-2006
3543,775,1,15-02-2006
3544,775,1,15-02-2006
3545,775,1,15-02-2006
3546,775,2,15-02-2006
3547,775,2,15-02-2006
3548,776,1,15-02-2006
3549,776,1,15-02-2006
3550,776,2,15-02-2006
3551,776,2,15-02-2006
3552,776,2,15-02-2006
3553,777,1,15-02-2006
3554,777,1,15-02-2006
3555,777,1,15-02-2006
3556,777,2,15-02-2006
3557,777,2,15-02-2006
3558,777,2,15-02-2006
3559,778,1,15-02-2006
3560,778,1,15-02-2006
3561,778,1,15-02-2006
3562,778,1,15-02-2006
3563,778,2,15-02-2006
3564,778,2,15-02-2006
3565,779,2,15-02-2006
3566,779,2,15-02-2006
3567,780,2,15-02-2006
3568,780,2,15-02-2006
3569,780,2,15-02-2006
3570,781,2,15-02-2006
3571,781,2,15-02-2006
3572,782,1,15-02-2006
3573,782,1,15-02-2006
3574,782,1,15-02-2006
3575,782,2,15-02-2006
3576,782,2,15-02-2006
3577,782,2,15-02-2006
3578,783,1,15-02-2006
3579,783,1,15-02-2006
3580,783,1,15-02-2006
3581,783,1,15-02-2006
3582,784,1,15-02-2006
3583,784,1,15-02-2006
3584,784,1,15-02-2006
3585,784,2,15-02-2006
3586,784,2,15-02-2006
3587,784,2,15-02-2006
3588,785,1,15-02-2006
3589,785,1,15-02-2006
3590,785,1,15-02-2006
3591,785,1,15-02-2006
3592,785,2,15-02-2006
3593,785,2,15-02-2006
3594,786,1,15-02-2006
3595,786,1,15-02-2006
3596,786,1,15-02-2006
3597,786,2,15-02-2006
3598,786,2,15-02-2006
3599,786,2,15-02-2006
3600,786,2,15-02-2006
3601,787,1,15-02-2006
3602,787,1,15-02-2006
3603,787,1,15-02-2006
3604,788,1,15-02-2006
3605,788,1,15-02-2006
3606,788,2,15-02-2006
3607,788,2,15-02-2006
3608,789,1,15-02-2006
3609,789,1,15-02-2006
3610,789,1,15-02-2006
3611,789,1,15-02-2006
3612,789,2,15-02-2006
3613,789,2,15-02-2006
3614,789,2,15-02-2006
3615,789,2,15-02-2006
3616,790,1,15-02-2006
3617,790,1,15-02-2006
3618,790,1,15-02-2006
3619,790,1,15-02-2006
3620,790,2,15-02-2006
3621,790,2,15-02-2006
3622,790,2,15-02-2006
3623,791,1,15-02-2006
3624,791,1,15-02-2006
3625,791,2,15-02-2006
3626,791,2,15-02-2006
3627,791,2,15-02-2006
3628,791,2,15-02-2006
3629,792,2,15-02-2006
3630,792,2,15-02-2006
3631,792,2,15-02-2006
3632,793,1,15-02-2006
3633,793,1,15-02-2006
3634,793,1,15-02-2006
3635,793,1,15-02-2006
3636,794,1,15-02-2006
3637,794,1,15-02-2006
3638,794,2,15-02-2006
3639,794,2,15-02-2006
3640,795,1,15-02-2006
3641,795,1,15-02-2006
3642,795,1,15-02-2006
3643,795,1,15-02-2006
3644,796,1,15-02-2006
3645,796,1,15-02-2006
3646,796,2,15-02-2006
3647,796,2,15-02-2006
3648,796,2,15-02-2006
3649,797,1,15-02-2006
3650,797,1,15-02-2006
3651,797,2,15-02-2006
3652,797,2,15-02-2006
3653,797,2,15-02-2006
3654,798,1,15-02-2006
3655,798,1,15-02-2006
3656,798,2,15-02-2006
3657,798,2,15-02-2006
3658,799,1,15-02-2006
3659,799,1,15-02-2006
3660,800,1,15-02-2006
3661,800,1,15-02-2006
3662,800,2,15-02-2006
3663,800,2,15-02-2006
3664,800,2,15-02-2006
3665,800,2,15-02-2006
3666,803,1,15-02-2006
3667,803,1,15-02-2006
3668,803,1,15-02-2006
3669,803,1,15-02-2006
3670,803,2,15-02-2006
3671,803,2,15-02-2006
3672,804,1,15-02-2006
3673,804,1,15-02-2006
3674,804,1,15-02-2006
3675,804,1,15-02-2006
3676,804,2,15-02-2006
3677,804,2,15-02-2006
3678,804,2,15-02-2006
3679,805,1,15-02-2006
3680,805,1,15-02-2006
3681,805,2,15-02-2006
3682,805,2,15-02-2006
3683,805,2,15-02-2006
3684,806,1,15-02-2006
3685,806,1,15-02-2006
3686,806,1,15-02-2006
3687,806,2,15-02-2006
3688,806,2,15-02-2006
3689,807,1,15-02-2006
3690,807,1,15-02-2006
3691,807,1,15-02-2006
3692,807,2,15-02-2006
3693,807,2,15-02-2006
3694,808,2,15-02-2006
3695,808,2,15-02-2006
3696,809,2,15-02-2006
3697,809,2,15-02-2006
3698,809,2,15-02-2006
3699,809,2,15-02-2006
3700,810,1,15-02-2006
3701,810,1,15-02-2006
3702,810,1,15-02-2006
3703,810,1,15-02-2006
3704,810,2,15-02-2006
3705,810,2,15-02-2006
3706,810,2,15-02-2006
3707,811,1,15-02-2006
3708,811,1,15-02-2006
3709,811,1,15-02-2006
3710,812,1,15-02-2006
3711,812,1,15-02-2006
3712,812,1,15-02-2006
3713,812,2,15-02-2006
3714,812,2,15-02-2006
3715,812,2,15-02-2006
3716,813,2,15-02-2006
3717,813,2,15-02-2006
3718,813,2,15-02-2006
3719,813,2,15-02-2006
3720,814,1,15-02-2006
3721,814,1,15-02-2006
3722,814,1,15-02-2006
3723,814,2,15-02-2006
3724,814,2,15-02-2006
3725,814,2,15-02-2006
3726,814,2,15-02-2006
3727,815,1,15-02-2006
3728,815,1,15-02-2006
3729,815,1,15-02-2006
3730,816,1,15-02-2006
3731,816,1,15-02-2006
3732,816,1,15-02-2006
3733,816,1,15-02-2006
3734,816,2,15-02-2006
3735,816,2,15-02-2006
3736,816,2,15-02-2006
3737,817,1,15-02-2006
3738,817,1,15-02-2006
3739,818,1,15-02-2006
3740,818,1,15-02-2006
3741,818,1,15-02-2006
3742,818,2,15-02-2006
3743,818,2,15-02-2006
3744,819,1,15-02-2006
3745,819,1,15-02-2006
3746,819,1,15-02-2006
3747,820,1,15-02-2006
3748,820,1,15-02-2006
3749,820,1,15-02-2006
3750,820,1,15-02-2006
3751,820,2,15-02-2006
3752,820,2,15-02-2006
3753,821,2,15-02-2006
3754,821,2,15-02-2006
3755,821,2,15-02-2006
3756,821,2,15-02-2006
3757,822,2,15-02-2006
3758,822,2,15-02-2006
3759,823,1,15-02-2006
3760,823,1,15-02-2006
3761,823,1,15-02-2006
3762,823,2,15-02-2006
3763,823,2,15-02-2006
3764,823,2,15-02-2006
3765,823,2,15-02-2006
3766,824,2,15-02-2006
3767,824,2,15-02-2006
3768,824,2,15-02-2006
3769,824,2,15-02-2006
3770,825,1,15-02-2006
3771,825,1,15-02-2006
3772,825,1,15-02-2006
3773,826,2,15-02-2006
3774,826,2,15-02-2006
3775,827,1,15-02-2006
3776,827,1,15-02-2006
3777,827,2,15-02-2006
3778,827,2,15-02-2006
3779,827,2,15-02-2006
3780,827,2,15-02-2006
3781,828,2,15-02-2006
3782,828,2,15-02-2006
3783,828,2,15-02-2006
3784,828,2,15-02-2006
3785,829,1,15-02-2006
3786,829,1,15-02-2006
3787,829,2,15-02-2006
3788,829,2,15-02-2006
3789,829,2,15-02-2006
3790,830,2,15-02-2006
3791,830,2,15-02-2006
3792,830,2,15-02-2006
3793,830,2,15-02-2006
3794,831,1,15-02-2006
3795,831,1,15-02-2006
3796,831,1,15-02-2006
3797,832,1,15-02-2006
3798,832,1,15-02-2006
3799,832,1,15-02-2006
3800,832,1,15-02-2006
3801,833,1,15-02-2006
3802,833,1,15-02-2006
3803,833,1,15-02-2006
3804,833,2,15-02-2006
3805,833,2,15-02-2006
3806,833,2,15-02-2006
3807,833,2,15-02-2006
3808,834,2,15-02-2006
3809,834,2,15-02-2006
3810,834,2,15-02-2006
3811,835,1,15-02-2006
3812,835,1,15-02-2006
3813,835,1,15-02-2006
3814,835,1,15-02-2006
3815,835,2,15-02-2006
3816,835,2,15-02-2006
3817,835,2,15-02-2006
3818,835,2,15-02-2006
3819,836,1,15-02-2006
3820,836,1,15-02-2006
3821,836,1,15-02-2006
3822,837,2,15-02-2006
3823,837,2,15-02-2006
3824,837,2,15-02-2006
3825,838,1,15-02-2006
3826,838,1,15-02-2006
3827,838,2,15-02-2006
3828,838,2,15-02-2006
3829,838,2,15-02-2006
3830,838,2,15-02-2006
3831,839,2,15-02-2006
3832,839,2,15-02-2006
3833,840,1,15-02-2006
3834,840,1,15-02-2006
3835,840,1,15-02-2006
3836,840,1,15-02-2006
3837,841,1,15-02-2006
3838,841,1,15-02-2006
3839,841,1,15-02-2006
3840,841,2,15-02-2006
3841,841,2,15-02-2006
3842,841,2,15-02-2006
3843,841,2,15-02-2006
3844,842,1,15-02-2006
3845,842,1,15-02-2006
3846,842,2,15-02-2006
3847,842,2,15-02-2006
3848,843,1,15-02-2006
3849,843,1,15-02-2006
3850,843,1,15-02-2006
3851,843,1,15-02-2006
3852,843,2,15-02-2006
3853,843,2,15-02-2006
3854,843,2,15-02-2006
3855,844,1,15-02-2006
3856,844,1,15-02-2006
3857,844,2,15-02-2006
3858,844,2,15-02-2006
3859,845,1,15-02-2006
3860,845,1,15-02-2006
3861,845,1,15-02-2006
3862,845,1,15-02-2006
3863,845,2,15-02-2006
3864,845,2,15-02-2006
3865,845,2,15-02-2006
3866,846,1,15-02-2006
3867,846,1,15-02-2006
3868,846,1,15-02-2006
3869,846,1,15-02-2006
3870,846,2,15-02-2006
3871,846,2,15-02-2006
3872,846,2,15-02-2006
3873,846,2,15-02-2006
3874,847,2,15-02-2006
3875,847,2,15-02-2006
3876,847,2,15-02-2006
3877,847,2,15-02-2006
3878,848,1,15-02-2006
3879,848,1,15-02-2006
3880,848,1,15-02-2006
3881,849,1,15-02-2006
3882,849,1,15-02-2006
3883,849,1,15-02-2006
3884,849,1,15-02-2006
3885,849,2,15-02-2006
3886,849,2,15-02-2006
3887,849,2,15-02-2006
3888,849,2,15-02-2006
3889,850,1,15-02-2006
3890,850,1,15-02-2006
3891,850,1,15-02-2006
3892,850,2,15-02-2006
3893,850,2,15-02-2006
3894,850,2,15-02-2006
3895,850,2,15-02-2006
3896,851,1,15-02-2006
3897,851,1,15-02-2006
3898,851,1,15-02-2006
3899,851,2,15-02-2006
3900,851,2,15-02-2006
3901,851,2,15-02-2006
3902,852,1,15-02-2006
3903,852,1,15-02-2006
3904,852,1,15-02-2006
3905,852,1,15-02-2006
3906,852,2,15-02-2006
3907,852,2,15-02-2006
3908,852,2,15-02-2006
3909,853,1,15-02-2006
3910,853,1,15-02-2006
3911,853,1,15-02-2006
3912,854,2,15-02-2006
3913,854,2,15-02-2006
3914,854,2,15-02-2006
3915,854,2,15-02-2006
3916,855,1,15-02-2006
3917,855,1,15-02-2006
3918,855,2,15-02-2006
3919,855,2,15-02-2006
3920,856,1,15-02-2006
3921,856,1,15-02-2006
3922,856,1,15-02-2006
3923,856,1,15-02-2006
3924,856,2,15-02-2006
3925,856,2,15-02-2006
3926,856,2,15-02-2006
3927,856,2,15-02-2006
3928,857,1,15-02-2006
3929,857,1,15-02-2006
3930,857,1,15-02-2006
3931,857,2,15-02-2006
3932,857,2,15-02-2006
3933,857,2,15-02-2006
3934,857,2,15-02-2006
3935,858,2,15-02-2006
3936,858,2,15-02-2006
3937,858,2,15-02-2006
3938,858,2,15-02-2006
3939,859,1,15-02-2006
3940,859,1,15-02-2006
3941,859,1,15-02-2006
3942,859,2,15-02-2006
3943,859,2,15-02-2006
3944,859,2,15-02-2006
3945,861,1,15-02-2006
3946,861,1,15-02-2006
3947,861,1,15-02-2006
3948,861,2,15-02-2006
3949,861,2,15-02-2006
3950,861,2,15-02-2006
3951,862,1,15-02-2006
3952,862,1,15-02-2006
3953,862,1,15-02-2006
3954,862,2,15-02-2006
3955,862,2,15-02-2006
3956,863,1,15-02-2006
3957,863,1,15-02-2006
3958,863,1,15-02-2006
3959,863,1,15-02-2006
3960,863,2,15-02-2006
3961,863,2,15-02-2006
3962,863,2,15-02-2006
3963,864,1,15-02-2006
3964,864,1,15-02-2006
3965,864,1,15-02-2006
3966,864,1,15-02-2006
3967,864,2,15-02-2006
3968,864,2,15-02-2006
3969,865,1,15-02-2006
3970,865,1,15-02-2006
3971,865,1,15-02-2006
3972,865,1,15-02-2006
3973,865,2,15-02-2006
3974,865,2,15-02-2006
3975,866,2,15-02-2006
3976,866,2,15-02-2006
3977,867,1,15-02-2006
3978,867,1,15-02-2006
3979,867,1,15-02-2006
3980,867,1,15-02-2006
3981,868,1,15-02-2006
3982,868,1,15-02-2006
3983,868,1,15-02-2006
3984,869,1,15-02-2006
3985,869,1,15-02-2006
3986,869,1,15-02-2006
3987,869,1,15-02-2006
3988,869,2,15-02-2006
3989,869,2,15-02-2006
3990,869,2,15-02-2006
3991,870,1,15-02-2006
3992,870,1,15-02-2006
3993,870,1,15-02-2006
3994,870,1,15-02-2006
3995,870,2,15-02-2006
3996,870,2,15-02-2006
3997,870,2,15-02-2006
3998,870,2,15-02-2006
3999,871,1,15-02-2006
4000,871,1,15-02-2006
4001,871,2,15-02-2006
4002,871,2,15-02-2006
4003,871,2,15-02-2006
4004,872,2,15-02-2006
4005,872,2,15-02-2006
4006,872,2,15-02-2006
4007,873,1,15-02-2006
4008,873,1,15-02-2006
4009,873,1,15-02-2006
4010,873,1,15-02-2006
4011,873,2,15-02-2006
4012,873,2,15-02-2006
4013,873,2,15-02-2006
4014,873,2,15-02-2006
4015,875,1,15-02-2006
4016,875,1,15-02-2006
4017,875,1,15-02-2006
4018,875,2,15-02-2006
4019,875,2,15-02-2006
4020,875,2,15-02-2006
4021,875,2,15-02-2006
4022,876,1,15-02-2006
4023,876,1,15-02-2006
4024,877,1,15-02-2006
4025,877,1,15-02-2006
4026,877,1,15-02-2006
4027,877,2,15-02-2006
4028,877,2,15-02-2006
4029,878,2,15-02-2006
4030,878,2,15-02-2006
4031,878,2,15-02-2006
4032,878,2,15-02-2006
4033,879,1,15-02-2006
4034,879,1,15-02-2006
4035,879,1,15-02-2006
4036,879,1,15-02-2006
4037,879,2,15-02-2006
4038,879,2,15-02-2006
4039,879,2,15-02-2006
4040,880,1,15-02-2006
4041,880,1,15-02-2006
4042,880,1,15-02-2006
4043,880,1,15-02-2006
4044,880,2,15-02-2006
4045,880,2,15-02-2006
4046,880,2,15-02-2006
4047,880,2,15-02-2006
4048,881,2,15-02-2006
4049,881,2,15-02-2006
4050,881,2,15-02-2006
4051,881,2,15-02-2006
4052,882,1,15-02-2006
4053,882,1,15-02-2006
4054,882,1,15-02-2006
4055,882,1,15-02-2006
4056,883,2,15-02-2006
4057,883,2,15-02-2006
4058,884,2,15-02-2006
4059,884,2,15-02-2006
4060,884,2,15-02-2006
4061,885,1,15-02-2006
4062,885,1,15-02-2006
